Código	Artículo	Precio sin impuestos	Porcentaje impuestos	Porcentaje liquidación	Fecha fin de promo	Fecha reposición	Canon digital	Part number	Stock local	Stock provincias	Id marca	Id categoría	Categoría	URL imagen	Código Icecat
10108669	Servidor NAS Synology RackStation 4 Bahías (RS820+)	PVM	7	0			0	RS820+	0	1			Periféricos>Discos y cajas externos>Discos externos	https://cluster.binarycanarias.com/img/cp-10108669.jpg	74316894
10108986	Cable Red AISENS RJ45 CAT.6 FTP 305m Gris (A136-0282)	PVM	7	0			0	A136-0282	3	6			Periféricos>Cables>Cables de red	https://cluster.binarycanarias.com/img/cp-10108986.jpg	70325887
10109256	Webcam NGS 720p HD Blanco y Negro (XPRESSCAM720)	PVM	7	0			0	XPRESSCAM720	10	10			Multimedia>Webcam>WebCam	https://cluster.binarycanarias.com/img/cp-10109256.jpg	87099667
10110160	Cámara IP D-LINK Compacta FullHD WiFi (DCS-6500LH)	PVM	7	0			0	DCS-6500LH	2	3			Redes y CCTV>Cámaras IP>Cámaras IP wireless	https://cluster.binarycanarias.com/img/cp-10110160.jpg	87558304
10110223	Cable Red AISENS RJ45 Cat.5e UTP Verde 0.5m (A133-0193)	PVM	7	0			0	A133-0193	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10110223.jpg	76869199
10118076	"Soporte Monitor NOX Single 13-17"" (NXLITESNGLSTAN)"	PVM	7	0			0	NXLITESNGLSTAN	2	4			Imagen y sonido>Soportes TV>Hasta 19 pulgadas	https://cluster.binarycanarias.com/img/cp-10118076.jpg	102113510
10118211	Apple Watch S8 41mm GPS Plata Sport Blanca (MNJ53TY/A)	PVM	7	0			0	MNJ53TY/A	1	1			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10118211.jpg	-1
10118389	Powerbank Solar DENVER 2000mAh mUsb/Usb-C (PSO-20006)	PVM	7	0			0	PSO-20006	7	10			Tablets / eBooks>Accesorios PAD y Tablet>Alimentación y Powerbank	https://cluster.binarycanarias.com/img/cp-10118389.jpg	-1
10118453	"SSD KINGSTON 1Tb 2.5"" M.2 2280 PCIe NVMe (SNV2S/1000G)"	PVM	7	0		11/11/2022	5.45	SNV2S/1000G	3	4			Integración>Discos Internos>Discos SSD	https://cluster.binarycanarias.com/img/cp-10118453.jpg	-1
10118498	Adaptador Approx USB3.0 a 2.5 Gigabit Ethernet (APPC56)	PVM	7	0		11/11/2022	0	APPC56	0	0			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10118498.jpg	-1
10118553	Docking D-Link USBC Lector/HDMI/RJ45 DUB-M810 (OUT8553)	PVM	7	0			0	OUT8553	0	1			Periféricos>Hubs y adaptadores>Seminuevo (Hubs y adaptadores)	https://cluster.binarycanarias.com/img/cp-10118553.jpg	-1
10118593	"Maletin CASE LOGIC Attache hasta 15.6"" Azul (3203989)"	PVM	7	0		11/11/2022	0	3203989	0	0			Ordenadores portátiles>Maletines>Maletines		-1
10118595	"Maletin CASE LOGIC Huxton Attache 13.3"" Azul (3204649)"	PVM	7	0		11/11/2022	0	3204649	0	0			Ordenadores portátiles>Maletines>Maletines		-1
10118605	"Funda CASE LOGIC Huxton Sleeve 14"" Grafito(3204642)"	PVM	7	0		11/11/2022	0	3204642	0	0			Ordenadores portátiles>Maletines>Fundas		-1
10118635	"Funda CASE LOGIC Ibira Sleeve 15.6"" Negro (3204396)"	PVM	7	0		11/11/2022	0	3204396	0	0			Ordenadores portátiles>Maletines>Fundas		-1
10251641	Modulo DDR4 2666Mhz 8Gb (KVR26N19S8/8)	PVM	7	0		18/11/2022	0	KVR26N19S8/8	10	10			Integración>Memorias>DDR4 2666	https://cluster.binarycanarias.com/img/cp-10251641.jpg	37245343
10301235	BELKIN Adaptador Cassette Mini JACK (F8V366eaAPL)	PVM	7	0			0	F8V366EAAPL	3	3			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10301235.jpg	484715
10302136	Hub Club 3D USB3.0 4-Port Power Adapter (CSV-1431)	PVM	7	0			0	CSV-1431	1	1			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10302136.jpg	33673001
10305023	Cargador Adaptador USB coche Coolbox CDC-10	PVM	7	30			0	REPCOOCARDC1	6	6			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10305023.jpg	24742714
10351691	"Caja HDD APPROX 2.5"" Sata USB2 Verde (APPHDD09GP)"	PVM	7	0			0	APPHDD09GP	1	1			Periféricos>Discos y cajas externos>Cajas SATA 2.5	https://cluster.binarycanarias.com/img/cp-10351691.jpg	24963130
10357265	"Caja NAS Synology DiskStation 2xSATA2.5""/3.5"" DS218play"	PVM	7	0			0	DS218play	1	3			Periféricos>Discos y cajas externos>Discos externos red	https://cluster.binarycanarias.com/img/cp-10357265.jpg	38223090
10458764	GIGABYTE PCIe3 Nvidia GTX 1050Ti 4Gb (GV-N105TD5-4GD)	PVM	7	0			0	GV-N105TD5-4GD	0	1			Integración>Tarjetas gráficas>nVidia PCIe	https://cluster.binarycanarias.com/img/cp-10458764.jpg	33470099
50354538	Toner Canon CEXV22 Negro (1872B002)	PVM	7	70			0	1872B002	1	1			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354538.jpg	2078120
50357083	Toner BROTHER Magenta 6000pag (TN-900M)	PVM	7	0			0	TN900M	1	2			Consumibles impresión>Toner Marcas>Toner Brother	https://cluster.binarycanarias.com/img/cp-50357083.jpg	22839171
50400027	Toner XEROX Responsible Canon FX-10 0263B002(007R97076)	PVM	7	70			0	007R97076	8	8			Consumibles impresión>Toner Genericos>Toner Xerox	https://cluster.binarycanarias.com/img/cp-50400027.jpg	15974853
50400044	XEROX Módulo impresión Duplex Phaser3500/3600 097S03756	PVM	7	70			0	097S03756	1	1			Consumibles impresión>Otros Consumibles>Varios (consumibles impresión)	https://cluster.binarycanarias.com/img/cp-50400044.jpg	469956
50408331	Toner XEROX Responsible Brother TN-230C (007R97035)	PVM	7	70			0	007R97035	1	5			Consumibles impresión>Toner Genericos>Toner Xerox	https://cluster.binarycanarias.com/img/cp-50408331.jpg	15932560
50408334	Toner XEROX Negro 7000pag (106R01583)	PVM	7	70			0	106R01583	1	2			Consumibles impresión>Toner Genericos>Toner Xerox	https://cluster.binarycanarias.com/img/cp-50408334.jpg	7956381
55252367	Cable CONCEPTRONIC USB-C M- HDMI H 0.15cm (DONN01B)	PVM	7	0			0	DONN01B	2	6			Redes y CCTV>Cables>Video	https://cluster.binarycanarias.com/img/cp-55252367.jpg	76654567
55252503	Latiguillo EQUIP U/UTP Cat.6 0.25m Negro (EQ625453)	PVM	7	0			0	EQ625453	10	10			Redes y CCTV>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55252503.jpg	19657981
55253664	Switch HDMI EQUIP 3 entradas 1 salida (EQ332703)	PVM	7	0			0	EQ332703	4	7			Redes y CCTV>Cables>Video	https://cluster.binarycanarias.com/img/cp-55253664.jpg	5759372
55255866	EQUIP Cable Sata 0.5m con Clip de Seguridad (EQ111800)	PVM	7	0			0	EQ111800	10	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-55255866.jpg	848125
55255952	EQUIP Roseta de Superficie Cat.6 1Hembra RJ45(EQ235211)	PVM	7	0			0	EQ235211	10	10			Periféricos>Cables>Conectores de red	https://cluster.binarycanarias.com/img/cp-55255952.jpg	9531887
55257157	Nanocable HDMI a MiniHDMI V1.3 A/M-C 1m (10.15.0901)	PVM	7	0			0	10.15.0901	10	10			Redes y CCTV>Cables>Video	https://cluster.binarycanarias.com/img/cp-55257157.jpg	26529540
55257238	Nanocable HDMI V2.0  A/M-A/M 2m Negro (10.15.3702)	PVM	7	0			0	10.15.3702	5	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-55257238.jpg	65555374
15203671	Funda WOXTER Leather Case 60 Blue for Ebook (EB26-010)	PVM	7	0			0	EB26-010	4	4			Ordenadores portátiles>Accesorios notebook>Varios (accesorios notebook)	https://cluster.binarycanarias.com/img/cp-15203671.jpg	18300044
15203969	"Funda BQ Aquaris 3.5"" Back Cover Blanco (11BQFUN125)"	PVM	7	70			0	11BQFUN125	10	10			Telefonía / Smartphones>Accesorios de telefonía móvil>Fundas y carcasas	https://cluster.binarycanarias.com/img/cp-15203969.jpg	20094299
15206385	Cargador WOXTER de Coche Retráctil 1A (CCU 1000 MIC)	PVM	7	70			0	UN26-005	1	1			Redes y CCTV>Cables>Alimentación	https://cluster.binarycanarias.com/img/cp-15206385.jpg	-1
15207010	"Funda ENERGY Tablet Case 8"" Blue (397235)"	PVM	7	0			0	397235	0	1			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet	https://cluster.binarycanarias.com/img/cp-15207010.jpg	19632831
50252785	Tinta LEXMARK Color Nº1 (18CX781E/B)	PVM	7	70			0	018C0781E	1	1			Consumibles impresión>Tintas Marcas>Tintas Lexmark		1321960
50253240	Tinta HP Magenta 300ml (F9K16A) N728	PVM	7	0			0	F9K16A	2	5			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-50253240.jpg	30214891
50253248	Tinta Canon PG-512 Negro (2969B001)	PVM	7	0			0	2969B001	0	8			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-50253248.jpg	1686908
50253313	Tinta Canon Pack 580-581 Negro Color (2078C005)	PVM	7	0			0	2078C005	0	5			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-50253313.jpg	37989035
50258553	Tinta BROTHER Rainbow Pack LC1280XLVALBP	PVM	7	0			0	LC-1280XLVALBP	1	2			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-50258553.jpg	7077869
50351023	Toner HP 504X (CE250X)	PVM	7	50			0	CE250X	0	1			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351023.jpg	1693325
50351136	Toner HP Laser Negro 131X 2400pag (CF210X)	PVM	7	0			0	CF210X	1	2			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351136.jpg	14858068
50351143	Toner HP Laser Amarillo 130A 1000pag (CF352A)	PVM	7	0			0	CF352A	3	10			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351143.jpg	19880290
50351214	Toner HP LaserJet Magenta 205A (CF533A)	PVM	7	0			0	CF533A	8	10			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351214.jpg	38008505
50351250	Toner HP Laser Magenta 3700/3750 (Q2683A)	PVM	7	70			0	Q2683A	5	5			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351250.jpg	69796
50352530	Toner EPSON Laser Magenta 700 pág. (C13S050670)	PVM	7	70			0	C13S050670	1	3			Consumibles impresión>Toner Marcas>Toner Epson	https://cluster.binarycanarias.com/img/cp-50352530.jpg	12002545
50352537	Toner EPSON Laser Magenta C4200 (C13S050243)	PVM	7	70			0	C13S050243	3	6			Consumibles impresión>Toner Marcas>Toner Epson	https://cluster.binarycanarias.com/img/cp-50352537.jpg	326466
50353058	Toner LEXMARK 802SM Magenta (80C2SM0)	PVM	7	70			0	80C2SM0	1	2			Consumibles impresión>Toner Marcas>Toner otras marcas	https://cluster.binarycanarias.com/img/cp-50353058.jpg	15973256
50354355	Toner Canon 707Y Amarillo 5000/5100 (9421A004AA)	PVM	7	70			0	9421A004	1	2			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354355.jpg	444740
50354539	Toner CANON Negro 9634A002 (CEXV12)	PVM	7	70			0	9634A002	1	2			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354539.jpg	365462
50355583	Toner OKI Laser Amarillo C3300/C3400/C3450(43459433)	PVM	7	70			0	43459433	1	2			Consumibles impresión>Toner Marcas>Toner OKI	https://cluster.binarycanarias.com/img/cp-50355583.jpg	1336312
50357002	Toner BROTHER (TN-200)	PVM	7	70			0	TN200	3	4			Consumibles impresión>Toner Marcas>Toner Brother	https://cluster.binarycanarias.com/img/cp-50357002.jpg	63601
50357040	Toner BROTHER (TN-6300)	PVM	7	70			0	TN6300	2	2			Consumibles impresión>Toner Marcas>Toner Brother	https://cluster.binarycanarias.com/img/cp-50357040.jpg	63598
10512254	"Soporte TV EQUIP 23""-42"" Inc/Gira 25Kg (EQ650402)"	PVM	7	0			0	EQ650402	5	9			Imagen y sonido>Soportes TV>Hasta 42 pulgadas	https://cluster.binarycanarias.com/img/cp-10512254.jpg	32912987
10512262	"Soporte AISENS Gira/inclina 13-42"" Negro (WT42TSLE-009)"	PVM	7	0			0	WT42TSLE-009	7	10			Imagen y sonido>Soportes TV>Hasta 42 pulgadas	https://cluster.binarycanarias.com/img/cp-10512262.jpg	70325750
10551222	Caja Gaming mATX+ATX ARMOR C21 USB3 Blanca (511206)	PVM	7	0			0	511206	10	10			Integración>Carcasas>Minitorre	https://cluster.binarycanarias.com/img/cp-10551222.jpg	57861304
10551290	Caja mATX  CAVIAR 8K Pro EVO Tool Less (52101)	PVM	7	0			0	52101	2	2			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10551290.jpg	76332710
10601294	Raton SPIRIT OF GAMER ELITE-M20 Negro (S-EM20BK2)	PVM	7	0			0	S-EM20BK2	0	1			Periféricos>Ratones>Ratones gaming	https://cluster.binarycanarias.com/img/cp-10601294.jpg	76435043
10601775	Auriculares+Micro EQUIP Life Usb Negro/Blanco(EQ245301)	PVM	7	0			0	EQ245301	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10601775.jpg	71674320
10602112	Ratón NGS Wireless Teclas Silenc Púrp (EVO MUTE PURPLE)	PVM	7	0			0	EVOMUTEPURPLE	5	10			Periféricos>Ratones>Ratones	https://cluster.binarycanarias.com/img/cp-10602112.jpg	56650759
14220525	Disipador RASPBERRY ABL 10x10x10mm (674-4747)	PVM	7	0			0	6744747	9	9			Ordenadores>RASPBERRY Pi>Varios (Raspberry)	https://cluster.binarycanarias.com/img/cp-14220525.jpg	-1
10108266	Tinta HP Cian (3ED67A) N712	PVM	7	0			0	3ED67A	1	3			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-10108266.jpg	80150104
10108690	TP-Link Adaptador PCIe AX3000 WiFi 6 BT (Archer TX50E)	PVM	7	0			0	ARCHER TX50E	2	2			Redes y CCTV>Switch y routers>Routers	https://cluster.binarycanarias.com/img/cp-10108690.jpg	79021536
10108888	Cable AISENS USB3.1-C/M a USB-C/M Negro 1m(A107-0061)	PVM	7	0			0	A107-0061	4	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10108888.jpg	70326341
10109212	Router XIAOMI AX1800 1800Mbps 2.4GHz WiFi (DVB4258GL)	PVM	7	0			0	DVB4258GL	10	10			Redes y CCTV>Switch y routers>Routers	https://cluster.binarycanarias.com/img/cp-10109212.jpg	89283976
10109283	Cable AISENS SVGA HDB15/M-2XHDB15/H Negr45cm(A113-0081)	PVM	7	0			0	A113-0081	10	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10109283.jpg	70325724
10109500	Cable Aliment. CPU AISENS CEE7/M-C13/H 10m (A132-0170)	PVM	7	0			0	A132-0170	10	10			Periféricos>Cables>Alimentación	https://cluster.binarycanarias.com/img/cp-10109500.jpg	70327019
10109551	Base carga inalámbrica BELKIN 10W QI Blanco (WIA001VFWH	PVM	7	0			0	WIA001VFWH	3	10			Telefonía / Smartphones>Accesorios de telefonía móvil>Varios	https://cluster.binarycanarias.com/img/cp-10109551.jpg	77853522
10109598	Capturadora Video EVGA XR1/ USB-C 3.0 (141-U1-CB10-LR)	PVM	7	0			0	141-U1-CB10-LR	0	1			Multimedia>Sintonizadoras y capturadores>Capturadoras	https://cluster.binarycanarias.com/img/cp-10109598.jpg	87135003
10109665	Auriculares Fresh N Rebel Twins ANC Ruby Red 3TW3100RRF	PVM	7	0			0	3TW3100RR	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10109665.jpg	-1
10107754	S.A.I. SALICRU SPS 1200 SOHO 720w (647CA000004)	PVM	7	0			0	647CA000004	4	7			Periféricos>SAIs y regletas>SAIs (UPS)	https://cluster.binarycanarias.com/img/cp-10107754.jpg	47182254
10107838	"Ecorefurb HP 840 G3 i5-6 Gen 8Gb 240SSD 14"" W10P"	PVM	7	30			5.45	ECONBHP840G3BOX_ES1	1	1			Ordenadores portátiles>Notebooks / Ordenadores portátiles>De 13 a 14.3 pulgadas	https://cluster.binarycanarias.com/img/cp-10107838.jpg	-1
10107868	Cable AISENS USB2-B/M OTG a mUSB-A/H 15cm (A101-0032)	PVM	7	0			0	A101-0032	10	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10107868.jpg	70325616
10108035	"Funda SUBBLIM Urban Sleeve 15.6"" Gris (SUB-LS-0PS0102)"	PVM	7	0			0	SUB-LS-0PS0102	10	10			Ordenadores portátiles>Maletines>Fundas	https://cluster.binarycanarias.com/img/cp-10108035.jpg	87165019
10108351	Batidora de mano BOSCH ErgoMixx 1000W (MS6CB61V1)	PVM	7	0			0	MS6CB61V1	0	1			Hogar / Electrónica consumo>Electrodom.>Pequeño electrodom.	https://cluster.binarycanarias.com/img/cp-10108351.jpg	74915953
10108521	"Acer EX215-52-59JR i5-1035 8Gb 512SSD 15.6"" Endless OS"	PVM	7	0	01/12/2022		5.45	NX.EG8EB.006	4	5			Ordenadores portátiles>Notebooks / Ordenadores portátiles>De 15 a 16 pulgadas	https://cluster.binarycanarias.com/img/cp-10108521.jpg	86001515
10108622	Cable de carga magnético Apple Watch 1m (MX2E2ZM/A)	PVM	7	0			0	MX2E2ZM/A	0	3			Telefonía / Smartphones>Accesorios de telefonía móvil>Varios	https://cluster.binarycanarias.com/img/cp-10108622.jpg	74950835
10108867	"Caja HDD AISENS 2.5"" Sata a Usb3 Azul (ASE-2525BLU)"	PVM	7	0			0	ASE-2525BLU	6	10			Periféricos>Discos y cajas externos>Cajas SATA 2.5	https://cluster.binarycanarias.com/img/cp-10108867.jpg	87961380
10108919	"Devia Correa""Sport"" Apple Watch 42/44mm Negro DSTWBS44B"	PVM	7	0			0	 DSTWBS44B	0	2			Telefonía / Smartphones>Accesorios de telefonía móvil>Pulseras Smartband	https://cluster.binarycanarias.com/img/cp-10108919.jpg	-1
10108985	Cable Red AISENS RJ45 CAT.6 UTP 305m Gris (A135-0262)	PVM	7	0			0	A135-0262	4	6			Periféricos>Cables>Cables de red	https://cluster.binarycanarias.com/img/cp-10108985.jpg	70327033
10109094	Adaptador EQUIP USB3.0 a HDMI / VGA (EQ133386)	PVM	7	0			0	EQ133386	5	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10109094.jpg	80953314
10109119	"HP 240 G8 N4020 8Gb 256SSD 14"" W10H Negro (2X7L7EA)"	PVM	7	0			5.45	2X7L7EA	10	10			Ordenadores portátiles>Notebooks / Ordenadores portátiles>De 13 a 14.3 pulgadas	https://cluster.binarycanarias.com/img/cp-10109119.jpg	87167220
10109133	Nanocable Usb-C/M a Usb-A/M 1.5m Negro(10.01.4001-L150)	PVM	7	0		11/11/2022	0	10.01.4001-L150	3	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10109133.jpg	87919674
10109251	APPROX Adaptador corriente monitor 12V/3A 36W (APPA15)	PVM	7	0		11/11/2022	0	APPA15	4	4			Ordenadores portátiles>Accesorios notebook>Alimentación	https://cluster.binarycanarias.com/img/cp-10109251.jpg	89294038
10109310	T. Red USB TP-LINK AC1300 WiFi DualBand Archer T4U Plus	PVM	7	0			0	Archer T4U Plus	0	1			Redes y CCTV>WiFi>Tarjetas de red wireless USB	https://cluster.binarycanarias.com/img/cp-10109310.jpg	80486369
10109535	Cajón Monedas Approx 335x360x100mm Blanco (APPCASH33WH)	PVM	7	0			0	APPCASH33WH	3	5			Terminales TPV>Terminal punto venta (TPV)>Cajones portamonedas	https://cluster.binarycanarias.com/img/cp-10109535.jpg	-1
20205909	Multif. BROTHER Laser B/N 34ppm (DCP-L2550DN)	PVM	7	0		11/11/2022	5.25	DCPL2550DN	2	4			Impresoras y escáner>Impresoras láser>Multifunción B/N	https://cluster.binarycanarias.com/img/cp-20205909.jpg	39836236
20209012	Tambor HP color Imaging drum Laser 2500 (C9704A)	PVM	7	70			0	C9704A	2	2			Consumibles impresión>Toner Marcas>Toner HP		24595
20209072	HP Kit Duplex para HP LaserJet 4200/4300 (Q2439A)	PVM	7	70			0	Q2439A	1	1			Impresoras y escáner>Impresoras láser>Varios (impresoras láser)		-1
20500530	Cuaderno PULSE A5 Cuero Pack 2 Unidades (ANA-00006)	PVM	7	70			0	ANA-00006	2	2			Impresoras y escáner>Escáner>Boligrafos digitales	https://cluster.binarycanarias.com/img/cp-20500530.jpg	5850564
20505016	Scanner CANON imageFORMULA DR-C225 II A4 Usb2(3258C003)	PVM	7	0			4.5	3258C003	1	1			Impresoras y escáner>Escáner>Escáner	https://cluster.binarycanarias.com/img/cp-20505016.jpg	60030754
30200210	Auriculares+ Micro Mars Gaming 7.1 RGB USB Negro (MH4X)	PVM	7	0			0	MH4X	3	3			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-30200210.jpg	74281653
30207388	Altavoz CONCEPT.Bt MP3 USB/mSD FM Azul (APOLLYON01B)	PVM	7	0			0	APOLLYON01B	10	10			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-30207388.jpg	44497625
30301689	WebCam LOGITECH C925e FHD 30FPS Autofocus (960-001076)	PVM	7	0			0	960-001076	0	2			Multimedia>Webcam>WebCam	https://cluster.binarycanarias.com/img/cp-30301689.jpg	32504230
30301885	LOGITECH Professional Presenter R700 (910-003506)	PVM	7	0			0	910-003506	0	4			Periféricos>Ratones>Punteros+Presenters	https://cluster.binarycanarias.com/img/cp-30301885.jpg	15915121
30401263	JoyStick Thrustmaster FCS Hotas PC (2960778)	PVM	7	0			0	2960778	0	1			Juegos y Consolas>Gaming PC>Joysticks	https://cluster.binarycanarias.com/img/cp-30401263.jpg	32674004
45100454	Rack Extraible AIC XC-23C-SS2-2R 3 sATA	PVM	7	70			0	AIC XC-23C-SS2-2R	1	1			Redes y CCTV>Armarios y cajas>Cajas array		-1
45205928	Powerline Kit TP-LINK AV600 Nano (TL-PA4010KIT)	PVM	7	0			0	TL-PA4010 KIT	1	2			Redes y CCTV>LAN>Powerline	https://cluster.binarycanarias.com/img/cp-45205928.jpg	15901835
45206042	TP-Link Conversor medios Fibra SFP-mGBIC/RJ45 (MC220L)	PVM	7	0			0	MC220L	0	1			Redes y CCTV>Switch y routers>Varios (switch y routers)	https://cluster.binarycanarias.com/img/cp-45206042.jpg	2122406
45206060	TP-Link ConversorMedios Fibra 1000BASE-SX/RJ45(MC200CM)	PVM	7	0			0	MC200CM	6	7			Redes y CCTV>Switch y routers>Varios (switch y routers)	https://cluster.binarycanarias.com/img/cp-45206060.jpg	2132606
45206633	T. Red USB TP-LINK Nano 150Mb (TL-WN725N)	PVM	7	0			0	TL-WN725N	7	8			Redes y CCTV>WiFi>Tarjetas de red wireless USB	https://cluster.binarycanarias.com/img/cp-45206633.jpg	14513565
45209088	Router CISCO Wireless-G WRT54GL	PVM	7	50			0	WRT54GL-EU	0	1			Redes y CCTV>Switch y routers>Routers	https://cluster.binarycanarias.com/img/cp-45209088.jpg	1349645
50252652	Tinta HP Magenta Plotter 500/800 69ml (C4912A) N82	PVM	7	0			0	C4912A	2	3			Consumibles impresión>Tintas Marcas>Tintas HP		2230
10118000	Mochila XIAOMI Mi Casual Daypack Azul Oscuro(ZJB4144GL)	PVM	7	0			0	ZJB4144GL	3	3			Ordenadores portátiles>Maletines>Mochilas	https://cluster.binarycanarias.com/img/cp-10118000.jpg	-1
10118036	MSI RTX 3070 Ventus 3X Plus OC 8Gb GDDR6 (912-V390-457)	PVM	7	0			0	912-V390-457	2	2			Integración>Tarjetas gráficas>nVidia PCIe	https://cluster.binarycanarias.com/img/cp-10118036.jpg	100005433
10118040	ASUS ROG STRIX B550-F GAMING WIFI: (AM4) 4DDR4 HDMI ATX	PVM	7	0			0	90MB19V0-M0EAY0	4	8			Integración>Placas base>AMD Socket AM4	https://cluster.binarycanarias.com/img/cp-10118040.jpg	95261385
